R_0_1,R_0_2,Ieq_obt_1,Ieq_obt_2,Seq_obt_1,Seq_obt_2
2.9,6.8,0.091506208,0.157140236,0.048161219,0.02709315
2.9,6.95,0.091506159,0.156190251,0.048161086,0.026250431
2.9,7.1,0.09150617,0.155301507,0.048161084,0.02545923
2.9,7.25,0.09150611,0.154468707,0.048161079,0.024714971
2.9,7.4,0.091506113,0.153687562,0.048161184,0.024013695
2.9,7.55,0.091506098,0.152953622,0.048161082,0.023351681
2.9,7.7,0.091506173,0.152263639,0.048161145,0.022725905
2.9,7.85,0.091506157,0.151613847,0.048161112,0.02213339
2.9,8,0.091505994,0.151001256,0.048161096,0.021571615
3.05,0.5,0.053783434,-4.54E-34,0.026210866,0.77263443
3.05,0.65,0.053824563,-3.46E-26,0.0262245,0.772638061
3.05,0.8,0.053747579,4.24E-19,0.026193998,0.772630409
3.05,0.95,0.053812557,1.53E-06,0.026216716,0.772634312
3.05,1.1,0.053824927,0.067938166,0.026218015,0.679382799
3.05,1.25,0.05380388,0.141744055,0.026215093,0.566967247
3.05,1.4,0.053771178,0.191283404,0.026219148,0.47820428
3.05,1.55,0.053762595,0.223497377,0.026192382,0.406329512
3.05,1.7,0.053795019,0.242960341,0.026223292,0.347068672
3.05,1.85,0.053810295,0.252860393,0.02622625,0.297456883
3.05,2,0.053743695,0.255508962,0.026201256,0.255490134
3.05,2.15,0.053859755,0.252832058,0.026245028,0.219811865
3.05,2.3,0.053692385,0.246045012,0.026175445,0.189245188
3.05,2.45,0.053850201,0.236772355,0.026249854,0.16325543
3.05,2.6,0.053835368,0.225674113,0.02622901,0.140989316
3.05,2.75,0.053797547,0.21372419,0.026199623,0.12205563
3.05,2.9,0.053832305,0.201769542,0.026228172,0.106136375
3.05,3.05,0.053836925,0.190179376,0.026240419,0.092727879
3.05,3.2,0.053795457,0.179231258,0.026205307,0.081408076
3.05,3.35,0.053805273,0.169318211,0.026204736,0.071983513
3.05,3.5,0.053770419,0.160348576,0.026193823,0.064086433
3.05,3.65,0.053813666,0.152517226,0.026216749,0.057503532
3.05,3.8,0.053741192,0.145403921,0.026187248,0.051893823
3.05,3.95,0.053772339,0.139328735,0.026205682,0.04719845
3.05,4.1,0.053778428,0.133945632,0.026206858,0.04317639
3.05,4.25,0.053813726,0.129260576,0.026214636,0.039731476
3.05,4.4,0.053803547,0.125081335,0.026230746,0.036770924
3.05,4.55,0.053800482,0.121372833,0.026222921,0.034167241
3.05,4.7,0.053801153,0.118085994,0.02621395,0.031886142
3.05,4.85,0.05380714,0.115190312,0.026230459,0.029903055
3.05,5,0.053756022,0.112479307,0.02619702,0.028099116
3.05,5.15,0.053720934,0.110079253,0.026183565,0.026509104
3.05,5.3,0.053818946,0.108158369,0.026241253,0.025142239
3.05,5.45,0.053837714,0.106287675,0.026250486,0.023874131
3.05,5.6,0.053782781,0.104452576,0.026210635,0.022689914
3.05,5.75,0.053770452,0.102859648,0.026202074,0.021637015
3.05,5.9,0.053782569,0.101459677,0.026219457,0.020695473
3.05,6.05,0.053846388,0.100253122,0.026242461,0.019836222
3.05,6.2,0.053710019,0.098817421,0.026175287,0.018990415
3.05,6.35,0.05372782,0.097748806,0.02618951,0.018260848
3.05,6.5,0.053731388,0.096728525,0.026181437,0.017572573
3.05,6.65,0.053742664,0.095803568,0.026182856,0.01694037
3.05,6.8,0.053803569,0.095042681,0.026222257,0.016374571
3.05,6.95,0.05378464,0.094197977,0.026207705,0.01581789
3.05,7.1,0.053843888,0.093538959,0.026230771,0.015317583
3.05,7.25,0.053844355,0.092845918,0.026238851,0.014842416
3.05,7.4,0.053776536,0.092077505,0.026201344,0.014373848
3.05,7.55,0.053829617,0.091573224,0.026250266,0.013975838
3.05,7.7,0.053796866,0.090922182,0.026203984,0.013554986
3.05,7.85,0.053802031,0.090406645,0.02622042,0.013187966
3.05,8,0.053743424,0.089816841,0.026200544,0.012825035
3.2,0.5,0.005223611,3.39E-14,0.003414651,0.767388704
3.2,0.65,0.012858442,2.35E-32,0.004931408,0.767861667
3.2,0.8,0.025122214,3.15E-19,0.013718198,0.769714693
3.2,0.95,0.017173053,1.41E-06,0.009386544,0.768734959
3.2,1.1,0.00664125,0.06734553,0.003614335,0.673319243
3.2,1.25,0.015151545,0.132818952,0.007472251,0.572449335
3.2,1.4,0.009736025,0.187739775,0.00457001,0.469685928
3.2,1.55,0.007280732,0.217363627,0.003291002,0.395294584
3.2,1.7,0.00608729,0.23330845,0.003376616,0.333897369
3.2,1.85,0.011967392,0.240644325,0.005947431,0.283701407
3.2,2,0.002814605,0.234544141,0.001686377,0.235030164
3.2,2.15,0.007865108,0.227352712,0.004613086,0.199143501
3.2,2.3,0.004444522,0.209884541,0.001565612,0.163187205
3.2,2.45,0.001448953,0.185144815,0.000744443,0.127942876
3.2,2.6,0.010339651,0.173991533,0.005985375,0.111628567
3.2,2.75,0.011422994,0.150169408,0.008006827,0.091511592
3.2,2.9,0.019476299,0.143440765,0.009607807,0.077526226
3.2,3.05,0.002892554,0.069023712,0.001209518,0.033579636
3.2,3.2,0.003124858,0.043528591,0.001257383,0.018707536
3.2,3.35,0.001531932,0.017431224,0.000949643,0.008908613
3.2,3.5,0.006436442,0.02974625,0.003520075,0.013991945
3.2,3.65,0.013592205,0.057467163,0.008477253,0.026054737
3.2,3.8,0.00985072,0.037750484,0.005695262,0.016461513
3.2,3.95,0.008989378,0.02772815,0.00398995,0.009358725
3.2,4.1,0.00410936,0.012646423,0.002581924,0.005104883
3.2,4.25,0.012717944,0.036578949,0.006487481,0.012220457
3.2,4.4,0.014674708,0.037291186,0.005373038,0.009155877
3.2,4.55,0.010229836,0.026821355,0.00342023,0.005887807
3.2,4.7,0.002024796,0.005820046,0.001341699,0.002159999
3.2,4.85,0.020606417,0.047149248,0.009748276,0.012365183
3.2,5,0.009890502,0.021978385,0.003733369,0.004747571
3.2,5.15,0.001699711,0.004145642,0.00089049,0.001129371
3.2,5.3,0.007606956,0.016123286,0.003534699,0.003871883
3.2,5.45,0.011048955,0.024352068,0.006633125,0.006639252
3.2,5.6,0.01199713,0.024987323,0.006824463,0.006163076
3.2,5.75,0.01415833,0.028774304,0.006973071,0.006399425
3.2,5.9,0.003480192,0.007561741,0.00224106,0.002006135
3.2,6.05,0.012478051,0.023908028,0.005731689,0.004692165
3.2,6.2,0.006406539,0.01232545,0.002788564,0.002301558
3.2,6.35,0.005870542,0.012098706,0.003646968,0.002869344
3.2,6.5,0.006683113,0.011649584,0.002154274,0.001619026
3.2,6.65,0.008068424,0.015926888,0.00478283,0.00342989
3.2,6.8,0.023528305,0.042569228,0.011024483,0.007365478
3.2,6.95,0.016615631,0.029984597,0.007796392,0.005132404
3.2,7.1,1.97E-05,3.62E-05,9.05E-06,6.05E-06
3.2,7.25,0.009241633,0.017901911,0.006051887,0.003734469
3.2,7.4,0.008941223,0.015575807,0.003895501,0.002365611
3.2,7.55,0.008541699,0.015421908,0.00469917,0.002726175
3.2,7.7,0.012714764,0.021625722,0.005759983,0.003164299
3.2,7.85,0.015941048,0.028835432,0.009313891,0.005008283
3.2,8,0.01247887,0.021139846,0.005890316,0.003026878
3.35,0.5,2.02E-09,-6.03E-15,9.92E-10,0.766666667
3.35,0.65,-2.81E-08,1.44E-15,-1.33E-08,0.766666664
3.35,0.8,-2.53E-10,3.80E-13,-1.77E-10,0.766666667
3.35,0.95,7.02E-08,1.58E-06,3.72E-08,0.766664532
3.35,1.1,-2.40E-07,0.067242422,-1.26E-07,0.672424208
3.35,1.25,6.59E-09,0.139583334,3.21E-09,0.558333335
3.35,1.4,-9.44E-10,0.187047619,-4.37E-10,0.467619047
3.35,1.55,5.35E-10,0.216422043,2.73E-10,0.393494624
3.35,1.7,5.74E-08,0.232098046,1.03E-08,0.331568622
3.35,1.85,-1.69E-08,0.237042787,-1.00E-08,0.278873865
3.35,2,1.33E-08,0.233333339,7.18E-09,0.233333342
3.35,2.15,4.89E-11,0.222467031,2.22E-11,0.193449612
3.35,2.3,-5.00E-09,0.205550721,-2.44E-09,0.158115939
3.35,2.45,-1.46E-08,0.18988429,-8.33E-08,0.135875315
3.35,2.6,0.010339651,0.173991533,0.005985375,0.111628567
3.35,2.75,-5.83E-08,0.129030549,-3.33E-08,0.074572839
3.35,2.9,5.31E-10,0.12601925,1.92E-11,0.072023521
3.35,3.05,0.002892554,0.069023712,0.001209518,0.033579636
3.35,3.2,0.003124858,0.043528591,0.001257383,0.018707536
3.35,3.35,-1.32E-14,-7.64E-10,-3.68E-15,-2.50E-10
3.35,3.5,-1.27E-12,1.89E-10,-4.71E-13,2.12E-12
3.35,3.65,-6.64E-12,1.38E-11,-2.86E-12,1.19E-11
3.35,3.8,3.17E-11,2.37E-10,1.91E-11,1.14E-10
3.35,3.95,7.05E-11,-1.63E-10,3.19E-11,-1.15E-10
3.35,4.1,1.73E-09,7.45E-09,9.06E-10,2.85E-09
3.35,4.25,-2.48E-11,-6.97E-11,-2.05E-11,-6.74E-11
3.35,4.4,-3.75E-11,-8.74E-11,-5.31E-13,-1.61E-13
3.35,4.55,-9.85E-11,2.52E-10,-4.67E-11,1.52E-10
3.35,4.7,-1.16E-11,-4.03E-11,-5.44E-12,-1.29E-11
3.35,4.85,-7.22E-09,-1.86E-08,-1.33E-09,-2.23E-09
3.35,5,-3.22E-10,-8.93E-10,-2.15E-10,-3.21E-10
3.35,5.15,-7.51E-10,-1.90E-09,-3.46E-10,-4.85E-10
3.35,5.3,-1.29E-12,-2.92E-12,1.64E-13,3.14E-14
3.35,5.45,3.13E-10,7.29E-10,1.16E-10,1.43E-10
3.35,5.6,8.43E-10,1.91E-09,3.97E-10,4.46E-10
3.35,5.75,4.35E-11,1.21E-10,2.26E-11,3.97E-11
3.35,5.9,9.41E-12,2.01E-11,4.33E-12,4.30E-12
3.35,6.05,7.55E-12,1.27E-11,7.34E-14,7.95E-14
3.35,6.2,1.23E-11,2.43E-11,6.01E-12,4.74E-12
3.35,6.35,3.80E-12,5.87E-12,-7.34E-15,-4.06E-15
3.35,6.5,-4.90E-11,-9.56E-11,-2.16E-11,-1.74E-11
3.35,6.65,-1.54E-10,-2.60E-10,-1.85E-11,-1.56E-11
3.35,6.8,3.45E-11,6.60E-11,1.60E-11,1.19E-11
3.35,6.95,-1.68E-11,-2.38E-11,-1.12E-13,-8.00E-14
3.35,7.1,6.80E-10,1.23E-09,2.67E-10,1.85E-10
3.35,7.25,-7.76E-10,-1.05E-09,1.09E-10,7.34E-11
3.35,7.4,6.22E-10,1.12E-09,2.80E-10,1.79E-10
3.35,7.55,-2.22E-10,-4.28E-10,-1.38E-10,-8.56E-11
3.35,7.7,-2.53E-13,4.27E-12,2.57E-13,-9.47E-13
3.35,7.85,1.15E-10,2.03E-10,5.34E-11,3.10E-11
3.35,8,-1.44E-10,-2.35E-10,-4.84E-11,-2.68E-11
3.5,0.5,-1.53E-08,2.29E-14,-1.25E-08,0.766666664
3.5,0.65,-1.42E-09,-6.14E-15,-6.56E-10,0.766666667
3.5,0.8,4.64E-09,8.09E-14,2.57E-09,0.766666667
3.5,0.95,-2.32E-07,1.42E-06,1.83E-07,0.766664762
3.5,1.1,2.00E-09,0.067242889,1.85E-09,0.672423551
3.5,1.25,-2.42E-10,0.139583333,-4.32E-11,0.558333333
3.5,1.4,-1.75E-11,0.187047619,-2.18E-12,0.467619048
3.5,1.55,-5.77E-09,0.216422042,-1.33E-09,0.393494623
3.5,1.7,-4.91E-11,0.232098039,-2.37E-11,0.331568627
3.5,1.85,-5.10E-10,0.237042793,-2.47E-10,0.278873874
3.5,2,-2.12E-10,0.233333333,-9.85E-11,0.233333333
3.5,2.15,1.05E-09,0.22355369,2.59E-10,0.197437985
3.5,2.3,-8.35E-10,0.205550724,-6.91E-10,0.158115941
3.5,2.45,-0.000360514,0.186087553,-3.64E-05,0.128967667
3.5,2.6,7.10E-07,0.159390272,2.64E-07,0.100804513
3.5,2.75,5.80E-08,0.128955993,1.35E-08,0.074518479
3.5,2.9,4.84E-07,0.101523299,5.39E-08,0.055715753
3.5,3.05,9.75E-07,0.064151787,6.05E-07,0.032201982
3.5,3.2,9.43E-13,-2.77E-10,3.67E-13,-1.36E-10
3.5,3.35,-3.24E-12,-3.05E-09,-1.50E-12,-1.49E-09
3.5,3.5,-4.82E-13,-2.52E-10,-2.27E-13,-1.21E-10
3.5,3.65,-2.21E-14,-4.16E-11,1.37E-15,-1.91E-11
3.5,3.8,2.90E-11,-2.80E-10,1.64E-11,-1.43E-10
3.5,3.95,1.15E-11,5.47E-11,5.53E-12,2.30E-11
3.5,4.1,-3.16E-10,-1.69E-09,-2.03E-10,-8.34E-10
3.5,4.25,1.14E-14,-5.59E-13,3.56E-15,-2.75E-13
3.5,4.4,9.28E-15,5.35E-12,4.58E-18,2.15E-12
3.5,4.55,9.81E-13,3.98E-11,4.36E-13,1.73E-11
3.5,4.7,2.11E-13,2.07E-11,-4.01E-15,9.40E-12
3.5,4.85,-7.31E-10,-2.66E-09,-1.13E-09,-1.99E-09
3.5,5,-8.66E-11,-2.46E-10,-4.12E-11,-7.00E-11
3.5,5.15,5.49E-16,-5.22E-12,-5.47E-17,1.12E-12
3.5,5.3,1.35E-14,4.57E-14,5.78E-18,9.48E-15
3.5,5.45,1.01E-11,1.75E-11,6.92E-15,8.99E-15
3.5,5.6,4.11E-10,9.60E-10,2.03E-10,2.38E-10
3.5,5.75,2.24E-10,5.35E-10,1.23E-10,1.40E-10
3.5,5.9,-6.08E-10,-8.69E-10,2.27E-11,2.35E-11
3.5,6.05,-6.94E-11,-1.46E-10,-3.18E-11,-3.04E-11
3.5,6.2,2.75E-10,5.78E-10,1.24E-10,1.19E-10
3.5,6.35,8.67E-14,5.14E-14,-4.62E-14,-3.42E-14
3.5,6.5,1.09E-14,8.30E-12,1.28E-15,3.94E-12
3.5,6.65,5.32E-15,6.97E-12,-1.27E-17,3.22E-12
3.5,6.8,5.95E-15,-4.85E-14,5.03E-17,5.97E-14
3.5,6.95,-4.46E-13,-7.70E-13,-1.95E-13,-1.40E-13
3.5,7.1,-4.39E-11,-8.24E-11,-2.03E-11,-1.44E-11
3.5,7.25,-2.55E-10,-5.29E-10,-1.58E-10,-1.20E-10
3.5,7.4,-1.33E-10,-2.30E-10,-5.79E-11,-3.41E-11
3.5,7.55,-4.49E-13,-5.84E-13,-1.23E-15,4.76E-16
3.5,7.7,1.45E-12,7.78E-12,7.16E-17,2.77E-12
3.5,7.85,2.96E-10,3.56E-10,5.86E-14,3.48E-14
3.5,8,2.13E-14,-1.06E-14,-1.01E-16,7.01E-15
3.65,0.5,-2.48E-10,2.08E-14,-1.26E-10,0.766666667
3.65,0.65,-9.86E-11,3.98E-14,-1.70E-11,0.766666667
3.65,0.8,-1.28E-08,6.05E-13,-1.03E-08,0.766666664
3.65,0.95,2.18E-07,1.37E-06,9.92E-08,0.766664841
3.65,1.1,1.60E-10,0.067242424,9.10E-11,0.672424243
3.65,1.25,-2.75E-09,0.139583333,-1.21E-09,0.558333333
3.65,1.4,1.26E-12,0.187047619,4.95E-14,0.467619048
3.65,1.55,-5.42E-13,0.216422043,-1.28E-12,0.393494624
3.65,1.7,-7.95E-14,0.232098039,-3.47E-14,0.331568627
3.65,1.85,-2.25E-10,0.237042793,-1.09E-10,0.278873874
3.65,2,5.01E-12,0.233333333,1.41E-13,0.233333333
3.65,2.15,-1.21E-10,0.223553682,-6.63E-11,0.197437984
3.65,2.3,1.16E-10,0.205550725,5.31E-11,0.158115942
3.65,2.45,-1.05E-07,0.183687023,-3.87E-09,0.126546683
3.65,2.6,-2.01E-05,0.156676734,-9.57E-06,0.097906189
3.65,2.75,-9.92E-06,0.129006923,-4.67E-06,0.07454801
3.65,2.9,1.13E-08,0.094961602,1.39E-08,0.050550647
3.65,3.05,-3.82E-09,0.091517614,-1.55E-10,0.048119369
3.65,3.2,-3.82E-10,0.009151761,-1.55E-11,0.004811937
3.65,3.35,1.74E-13,-2.04E-10,-4.27E-14,-9.40E-11
3.65,3.5,-1.56E-15,-1.29E-14,6.23E-19,5.56E-17
3.65,3.65,-1.82E-15,1.45E-13,1.68E-17,2.53E-13
3.65,3.8,-3.96E-15,-1.50E-14,-1.44E-19,-4.52E-16
3.65,3.95,1.16E-14,-2.93E-11,-1.36E-18,-1.44E-11
3.65,4.1,6.43E-14,2.35E-11,3.50E-16,2.66E-11
3.65,4.25,-4.05E-15,-1.18E-11,-2.16E-19,-5.62E-12
3.65,4.4,3.32E-10,1.36E-09,1.54E-10,4.70E-10
3.65,4.55,8.23E-14,1.51E-13,2.90E-18,8.35E-18
3.65,4.7,8.91E-14,2.40E-12,3.45E-14,9.24E-13
3.65,4.85,6.53E-11,1.75E-10,2.98E-11,4.67E-11
3.65,5,-5.31E-15,1.91E-13,2.51E-19,-1.76E-13
3.65,5.15,1.66E-14,2.56E-14,2.34E-18,5.57E-18
3.65,5.3,6.88E-14,1.23E-13,-2.55E-17,-3.86E-17
3.65,5.45,-8.63E-15,-1.45E-14,9.07E-18,8.94E-18
3.65,5.6,5.61E-12,9.45E-12,-1.34E-16,3.10E-14
3.65,5.75,5.12E-12,5.12E-12,-1.34E-16,-6.12E-13
3.65,5.9,5.45E-13,7.71E-13,-6.04E-17,3.06E-14
3.65,6.05,-8.64E-13,1.12E-12,1.26E-15,1.52E-12
3.65,6.2,-2.35E-12,-3.77E-12,-4.31E-17,-4.67E-13
3.65,6.35,-6.16E-15,-9.99E-15,-4.39E-19,-5.26E-19
3.65,6.5,-3.30E-11,-6.48E-11,-1.53E-11,-1.24E-11
3.65,6.65,1.80E-15,-7.58E-14,-1.83E-21,5.09E-15
3.65,6.8,1.36E-13,1.42E-13,5.93E-17,2.41E-15
3.65,6.95,5.70E-15,7.06E-15,-3.20E-19,-2.46E-19
3.65,7.1,1.71E-11,2.12E-11,-8.42E-15,3.49E-13
3.65,7.25,-1.69E-12,-3.18E-12,2.84E-16,-4.21E-13
3.65,7.4,1.14E-13,1.36E-13,1.23E-18,-1.59E-15
3.65,7.55,-3.11E-11,-5.63E-11,-1.28E-11,-7.73E-12
3.65,7.7,-6.60E-15,-2.69E-13,8.94E-19,-8.94E-14
3.65,7.85,1.10E-10,1.87E-10,3.84E-11,2.34E-11
3.65,8,1.41E-13,1.83E-13,9.34E-18,6.04E-18
3.8,0.5,-1.01E-11,-6.49E-17,-6.04E-12,0.766666667
3.8,0.65,1.68E-10,3.67E-14,-3.45E-11,0.766666667
3.8,0.8,9.12E-10,1.21E-13,4.74E-10,0.766666667
3.8,0.95,-3.14E-08,1.53E-06,-1.23E-08,0.766664593
3.8,1.1,-1.83E-09,0.053794253,-8.40E-10,0.691272302
3.8,1.25,2.98E-11,0.139583333,1.44E-11,0.558333333
3.8,1.4,5.02E-11,0.187047619,2.40E-11,0.467619048
3.8,1.55,-1.12E-13,0.216422043,1.43E-13,0.393494624
3.8,1.7,8.77E-12,0.232098039,5.55E-12,0.331568627
3.8,1.85,9.94E-11,0.237042793,2.39E-11,0.278873874
3.8,2,-1.66E-11,0.233333333,-2.54E-12,0.233333333
3.8,2.15,4.07E-10,0.222467055,1.93E-10,0.193449613
3.8,2.3,-1.27E-09,0.205550723,-6.37E-10,0.158115941
3.8,2.45,-1.51E-08,0.185633087,-1.51E-09,0.129658506
3.8,2.6,-6.43E-09,0.159390207,-2.33E-10,0.100787539
3.8,2.75,3.72E-07,0.126204229,-2.05E-08,0.072082826
3.8,2.9,1.03E-07,0.0949541,2.99E-08,0.050550616
3.8,3.05,-3.82E-09,0.091517614,-1.55E-10,0.048119369
3.8,3.2,9.50E-09,0.053780025,2.00E-08,0.026202469
3.8,3.35,1.56E-14,4.02E-11,-9.93E-15,1.90E-11
3.8,3.5,1.35E-14,5.99E-13,-1.36E-15,-2.29E-12
3.8,3.65,1.13E-15,1.61E-13,-1.14E-20,2.63E-13
3.8,3.8,9.65E-16,-5.17E-12,-2.17E-20,-2.42E-12
3.8,3.95,-7.77E-16,1.93E-13,2.87E-21,9.10E-14
3.8,4.1,-4.02E-15,-8.66E-15,2.27E-20,4.31E-18
3.8,4.25,-1.95E-15,-1.21E-13,3.79E-19,1.51E-13
3.8,4.4,7.19E-13,1.30E-12,-3.52E-16,-4.96E-15
3.8,4.55,-4.01E-13,5.77E-11,-1.75E-13,8.93E-11
3.8,4.7,-6.43E-15,-1.23E-14,4.86E-18,3.07E-17
3.8,4.85,-1.48E-15,-3.80E-15,1.78E-19,2.21E-15
3.8,5,-2.50E-14,-4.09E-14,4.17E-19,6.42E-18
3.8,5.15,6.58E-16,1.63E-14,1.84E-18,-1.42E-15
3.8,5.3,3.47E-15,1.62E-13,1.64E-16,-1.43E-14
3.8,5.45,3.67E-13,7.03E-13,6.07E-16,9.15E-16
3.8,5.6,1.34E-11,1.76E-11,-3.81E-17,-4.33E-16
3.8,5.75,-7.25E-15,-1.96E-14,-4.68E-20,1.90E-14
3.8,5.9,7.79E-12,1.16E-11,1.70E-17,-7.06E-14
3.8,6.05,6.48E-12,8.75E-12,-2.02E-17,6.62E-13
3.8,6.2,7.16E-12,1.09E-11,-3.39E-17,-3.14E-16
3.8,6.35,5.20E-11,6.47E-11,1.77E-15,-1.65E-15
3.8,6.5,2.93E-12,2.46E-12,-3.15E-15,-3.45E-15
3.8,6.65,2.26E-13,4.76E-14,-7.45E-15,1.81E-14
3.8,6.8,3.88E-13,5.83E-13,8.81E-17,1.80E-15
3.8,6.95,1.02E-14,1.56E-14,-8.08E-20,-6.68E-20
3.8,7.1,4.30E-13,5.26E-13,8.57E-18,-4.40E-17
3.8,7.25,3.82E-12,4.53E-12,-4.65E-17,1.09E-14
3.8,7.4,-1.47E-14,-1.09E-13,-9.49E-20,-4.20E-14
3.8,7.55,-3.27E-12,-3.39E-12,-1.68E-18,-1.06E-18
3.8,7.7,9.98E-15,1.26E-14,2.23E-19,3.68E-18
3.8,7.85,-2.85E-16,1.32E-14,-4.25E-19,-3.61E-16
3.8,8,-9.43E-16,3.37E-16,-1.69E-16,-1.03E-16
3.95,0.5,-1.36E-12,1.29E-14,-5.70E-13,0.766666667
3.95,0.65,-3.16E-11,5.45E-14,-4.32E-11,0.766666667
3.95,0.8,-2.10E-09,1.25E-12,-9.07E-10,0.766666667
3.95,0.95,-2.02E-08,1.23E-06,-1.70E-08,0.766664993
3.95,1.1,9.50E-10,0.067242424,3.23E-10,0.672424242
3.95,1.25,1.83E-11,0.139583333,1.11E-11,0.558333333
3.95,1.4,-4.21E-12,0.187047619,-1.72E-12,0.467619048
3.95,1.55,1.40E-14,0.216422043,-1.19E-15,0.393494624
3.95,1.7,1.43E-10,0.232098039,6.39E-11,0.331568627
3.95,1.85,5.80E-12,0.237042793,1.11E-12,0.278873874
3.95,2,-4.04E-12,0.233333333,-1.85E-12,0.233333333
3.95,2.15,1.04E-10,0.222467054,4.50E-11,0.193449612
3.95,2.3,9.84E-08,0.205550831,6.66E-08,0.158116073
3.95,2.45,-1.51E-08,0.185633087,-1.51E-09,0.129658506
3.95,2.6,-6.43E-09,0.159390207,-2.33E-10,0.100787539
3.95,2.75,-2.17E-09,0.125948898,8.39E-12,0.071965955
3.95,2.9,-2.37E-08,0.12594391,-6.19E-10,0.071969322
3.95,3.05,-2.51E-07,0.068171498,-9.61E-10,0.035326263
3.95,3.2,-6.16E-08,0.010745679,-2.09E-10,0.0052331
3.95,3.35,2.90E-16,1.30E-10,-7.22E-16,6.36E-11
3.95,3.5,3.31E-12,7.96E-09,4.64E-13,3.71E-09
3.95,3.65,-6.30E-17,3.18E-10,-2.61E-21,1.60E-10
3.95,3.8,-4.08E-15,4.69E-12,4.79E-21,2.24E-12
3.95,3.95,-6.87E-16,-6.95E-11,-4.93E-21,-3.43E-11
3.95,4.1,-1.06E-15,1.10E-13,3.77E-21,3.13E-14
3.95,4.25,-4.34E-15,-3.20E-14,-3.38E-19,-9.10E-15
3.95,4.4,-2.52E-15,-2.06E-11,1.96E-20,-1.02E-11
3.95,4.55,-1.35E-15,-1.86E-12,-2.19E-20,-8.46E-13
3.95,4.7,1.08E-15,8.40E-16,-6.69E-22,1.58E-19
3.95,4.85,2.20E-12,3.69E-12,-5.37E-19,2.34E-17
3.95,5,-1.75E-15,-1.81E-12,-2.16E-21,4.88E-13
3.95,5.15,6.69E-14,1.36E-13,2.76E-20,-4.03E-16
3.95,5.3,1.82E-12,2.72E-12,8.26E-18,-8.35E-16
3.95,5.45,2.09E-15,-7.05E-14,-1.34E-20,6.39E-15
3.95,5.6,-1.60E-15,4.86E-14,-3.19E-17,-2.23E-15
3.95,5.75,2.08E-12,3.20E-12,-3.79E-15,-4.02E-14
3.95,5.9,1.84E-13,-5.01E-14,-1.12E-18,-1.63E-14
3.95,6.05,3.57E-12,5.09E-12,-9.09E-18,2.59E-15
3.95,6.2,5.69E-14,1.03E-13,-1.95E-19,-2.27E-19
3.95,6.35,1.29E-13,2.01E-13,-2.49E-16,-8.09E-14
3.95,6.5,5.59E-12,-4.73E-11,-1.59E-17,-2.58E-11
3.95,6.65,-1.87E-11,-2.17E-11,1.55E-17,1.85E-17
3.95,6.8,3.54E-14,4.14E-14,-2.16E-19,-9.34E-20
3.95,6.95,1.35E-13,1.69E-13,1.12E-19,9.56E-20
3.95,7.1,1.55E-11,1.69E-11,7.91E-18,1.88E-13
3.95,7.25,-2.28E-12,-2.57E-12,-1.67E-18,4.99E-18
3.95,7.4,7.70E-12,9.47E-12,7.89E-18,2.90E-17
3.95,7.55,-3.25E-15,-1.64E-16,-1.83E-19,-6.94E-19
3.95,7.7,2.55E-10,3.91E-10,-5.49E-15,4.27E-14
3.95,7.85,1.33E-14,1.63E-13,2.48E-20,-9.55E-14
3.95,8,1.36E-12,2.36E-12,7.63E-13,4.43E-13
4.1,0.5,1.01E-13,-5.34E-16,-2.54E-14,0.766666667
4.1,0.65,-7.99E-16,5.61E-14,-2.85E-17,0.766666667
4.1,0.8,-1.86E-09,-5.81E-13,-9.59E-10,0.766666667
4.1,0.95,-1.46E-08,1.54E-06,-6.00E-09,0.766664583
4.1,1.1,-2.84E-09,0.067242425,-1.99E-09,0.672424241
4.1,1.25,1.46E-10,0.139583333,5.59E-11,0.558333333
4.1,1.4,5.35E-13,0.187047619,-5.23E-14,0.467619048
4.1,1.55,-3.83E-14,0.216422043,5.42E-15,0.393494624
4.1,1.7,-2.37E-14,0.232098039,3.85E-16,0.331568627
4.1,1.85,-5.40E-12,0.237042793,-2.54E-12,0.278873874
4.1,2,-3.91E-11,0.233333333,-1.95E-11,0.233333333
4.1,2.15,-8.79E-11,0.222467054,-3.46E-11,0.193449613
4.1,2.3,-2.23E-11,0.205550725,-1.48E-11,0.158115942
4.1,2.45,-1.85E-10,0.185633133,-4.85E-11,0.129658533
4.1,2.6,6.07E-08,0.159388471,1.69E-09,0.100803083
4.1,2.75,5.40E-08,0.129023987,-1.70E-10,0.074567401
4.1,2.9,1.38E-08,0.125945973,9.65E-10,0.071968595
4.1,3.05,1.38E-08,0.125945973,9.65E-10,0.071968595
4.1,3.2,6.92E-09,0.062972987,4.83E-10,0.035984298
4.1,3.35,5.64E-13,-2.62E-09,-4.43E-16,-1.38E-09
4.1,3.5,-8.23E-16,5.04E-13,1.08E-16,2.31E-13
4.1,3.65,-3.61E-15,4.92E-11,2.70E-21,1.79E-11
4.1,3.8,7.13E-16,-4.00E-11,7.35E-21,-1.40E-11
4.1,3.95,-7.85E-13,-1.78E-12,-3.89E-20,-1.47E-14
4.1,4.1,4.27E-13,2.24E-12,3.44E-20,6.69E-13
4.1,4.25,-2.33E-15,-3.48E-15,4.43E-21,1.78E-15
4.1,4.4,8.52E-14,1.86E-13,1.06E-17,1.29E-14
4.1,4.55,-1.46E-14,-2.54E-12,-7.64E-18,-7.85E-13
